sizeCol,sizeRow,title,number,solution,difficulty,colClues,rowClues
35,35,Pigeons,8470,http://static.nonograms.org/files/nonograms/large/golubi2_12_1_1p.png,5/10," , , , , , ,1, , , , , ,5,2, , ,2,1,5,2,3, , ,5,4,3,2,1, , ,5,3,5,2,1, ,6,5,2,2,2,1, ,19,1,2,2,1,1, ,6,10,2,2,1,2, , ,7,11,2,2,2, , , ,17,2,2,2, , ,16,2,2,1,3,1,6,3,2,2,1,3, ,2,5,3,1,1,3, , , ,9,3,4,4, , ,5,2,4,1,4, , ,5,1,4,1,4, , , , ,6,5,5, , , , ,7,6,5, , , , ,8,7,6, , ,2,6,4,4,6, , ,2,4,6,2,6, , ,1,1,3,7,6, ,2,2,2,3,3,6, ,1,2,2,2,2,6, , ,1,1,2,2,7, , ,1,3,2,2,6, , , ,5,2,4,5, ,1,2,2,2,2,5, ,3,2,2,3,1,2, ,2,2,2,2,9,3, , ,1,2,2,14,2, , , ,2,1,16,2, , , ,2,18,1,3, , , , , ,2,28, , , , , , ,35"," , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,3, , , , , , , , , , , ,6,18,6, , , ,6,2, , , , , , , , , , ,1, , , ,1,2,2,1, , , , , , ,2,5,5,3,1,9,7, , ,3,5,9,5,6, , , , ,2, ,2,2,1, , ,2,2,2,2, , , , , , ,1,4,3,3,2,2,11,17,16,2,2,2,2,1, , , ,9,5,1,2,2,1,1,5,2,1,2,2,2,2, , , , ,5,3,5,2,2,2,2,2,2,2,2,2,3,3,6,7,8,4,6,4,2,4,2,3,2,2,1,2,2,1,18, , , ,5,2,2,2,2,1,1,2,2,2,1,1,1,3,2,4,5,7,4,2,7,9,2,3,2,3,2,1,8,12,15,1,2, ,1,2,3,1,1,1,1,2,2,2,3,3,4,4,5,5,5,6,6,6,6,6,6,6,7,6,5,5,2,3,2,2,3,28,35"
40,35,Double-headed eagle,8471,http://static.nonograms.org/files/nonograms/large/dvuglaviy_orel_12_1_1p.png,7/10," , , , , , ,3,3, , ,1,3,2,2,3,1, , ,2,1,5,5,1,2, , , ,2,1,7,6,2, , , ,6,3,3,1,3, , ,1,6,3,3,5,1, , , ,3,5,7,5,2, , , , , ,10,5,9, , , , , ,4,5,4, , , ,2,7,7,7,2, , , , , ,6,22,5, , , , , , , ,24, , , , , ,2,28,2, , , , , ,5,22,4, , , , , , , ,26, , , ,2,2,22,2,2, , , , , ,5,23,4, , , , , , , ,26, , , , , ,2,22,2, , , ,5,2,18,2,4,2,2,1,11,2,1,2,2, ,2,2,1,10,1,2,2, ,4,2,2,10,2,2,4, ,2,2,3,4,3,2,2, , , , , ,4,2,4, , , ,2,5,2,5,2, , , ,1,4,4,4,2, , , ,10,1,6,1,9, , , , , ,3,8,3, , , ,3,2,12,3,3, ,1,1,2,7,2,1,1, , , , , , , ,10, , , , , ,3,6,3, , , , , ,2,2,1, , , , , ,3,2,2, , , , , , , ,4, , , , , , , ,6, , , , , , , ,4, , , , , , , ,2, , , , , , , ,1"," , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , ,2,2,1, , ,2, , , , , , , , , , , , , , , , , , , , , , ,1, , ,2,2,2, ,2,1,1,2,3,1, , , , , , , , , , , , , , , , , , , , , , ,1,2,1,1,2,2,2,2,1,1,1,1,1, , , , ,1, , , , , , , , , , , , ,1, , , , ,1,1,1,1,2,2,2,2,1,1,1,2,2, ,2, , ,2,4, , , , , , , , , ,4, ,2, , ,2, ,2,2,1,1,2,2,2,2,1,1,2,1,1, ,14, , ,1,11,3, , , , , , , ,5,10,4,1, , ,14, ,1,1,2,1,2,2,2,2,2,1,2,2,2,16,2,1,4,14,4,15,3,4, , , , , ,15,4,11,14,4,1,2,16,1,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,14,4,2,1,14,14,20, , ,19,19,2,1,4,4,14,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,1,1,1,17,1,1,1,2,4,7,7, , ,7,7,1,2,2,1,1,17,1,1,1,2,2,3,1,1,1,1,2,1,3,2,2,1,2,3,3,1,1,1,2,1,3,34,34,3,1,1,1,1,1,3,3,2,1,3,2,4,1,1,1"
30,25,Eagle,8472,http://static.nonograms.org/files/nonograms/large/orel6_12_1_1p.png,4/10," , , , , , , , , , ,4, , , , , ,2,2,3,4,2,2, , , , , , , , ,5,8,5, , , , , , , ,5,1,4,5, , , , , , , , ,4,6,4, , , , , , , , ,3,4,3, , , , , , , , ,3,5,3, , , , , , , , ,3,5,3, , , , , , , , ,4,6,4, , , , , , , , ,6,5,5, , , , , , , , ,1,21,1, , , , , , ,1,1,17,1,1, , , , ,1,1,1,13,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1, , ,1,1,1,1,5,1,1,1,1, , ,1,1,1,1,9,1,1,1,1, , , , ,1,1,1,11,1,1,1, , ,1,1,1,2,3,2,1,1,1, , , , ,1,1,2,3,3,1,1, , , , ,1,1,2,3,2,1,1, , , , , , ,1,4,3,4,1, , , , , , ,1,2,3,3,1, , , , ,1,2,1,3,1,1,1, , , , , , ,1,1,3,1,1, , , , , , , , , ,1,5, , , , , , , , ,2,1,2"," , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , ,3,3, , ,2,2,1, , , , ,8,1,3, , ,3, , , , , , , , ,13,3,1,3,8,3,9,3, , ,16,3,8,1,1,3,13,3, , , , ,1, ,3,1,1,10,1,5,4,3,1,1, ,3,4,4,2,10,2,1,3, ,1, ,23,7,23,3,1,1,5,3,1,1,2,23,28,29,2,1,1,1,5,2,2,1,23,7,22"
40,45,Phone,8473,http://static.nonograms.org/files/nonograms/large/telefon11_12_1_1p.png,6/10," , , , , , , ,1,2,1, , , , , , , ,2,10,2, , , , , , , , , ,33, , , , , , , , , ,34, , , , , , ,2,2,18,2, , , , ,1,4,2,4,2,4, , , , , ,2,6,1,1,6, , , , , ,2,6,1,1,6,2,2,4,1,1,2,1,1,2,4, , , , ,2,10,1,8,1,10, , ,2,2,3,2,4,2,2,3, , , , , , ,1,8,12,8, , , , , , ,2,2,2,6, , , , , , ,2,2,2,2, , , , , , , ,2,6,2, , , , , , , ,1,6,4, , , , , , ,2,6,1,2, , , , , , ,1,6,2,3, , , , , , ,2,5,1,4, , , , , , ,2,4,2,5, , , , , , ,1,2,1,6, , , , , , , ,2,1,1, , , , , , , , ,2,12, , , , , , , ,1,3,12, , , , , , ,2,2,2,6, , , , ,2,2,2,1,2,6, , , , ,2,3,2,1,1,6, , , , , ,2,2,1,4,5, , , ,1,3,2,1,6,1,5, , , ,1,2,2,1,6,1,6, , , , ,3,2,2,2,6,6, , ,6,2,3,2,1,6,1,6, , , , , ,3,11,2,4,6, , , ,2,6,1,3,1,1,8, , , ,2,2,2,3,2,1,9, , , , , ,3,2,3,4,11, , , , , , ,3,2,2,21, , , , , , , ,6,3,21, , , , , , , ,4,2,21, , , , , , , , , ,30"," , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , ,4,4,4,3,6, ,3,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , ,2, , , , , , ,1,1,2,1,8,6,6,2,1,4, , , , , , , , , , , , , , , , , , , , , , , , , ,1,8,9,5,2,2,3, , ,4,1,1,1,2,3,13,2,1,1,1, , , , , , ,2, , , , , , , , , , , , , ,2,2,2,2,2,1,1,8,1,6,4,2,3,9,2,2,6,3,1,2,2,1,4,6,4,4, , , , ,2,3,7, , , , , , , , , , ,5,10,3,3,2,4,4,4,7,2,6,6,8,8,2,1,2,2,1,2,6,6,1,6,2,1,2,2, , ,3,2,4,1,1,10,5, , , , , ,3,2,2,2,2,2,2,4,5,1,2,1,4,8,6,4,3,6,11,2,1,1,4,1,1,6,1,4,1,1,5,9,3,2,4,2,2,2,2,2, , , ,4,6,3,3,2,2,2,2,2,4,5,13,3,5,1,1,1,1,1,1,1,7,6,5,4,4,4,4,4,4,5,6,7,17,17,16,15,14,11,7,5,3,7,4,2"
25,30,Key,8474,http://static.nonograms.org/files/nonograms/large/klyuch2_12_1_1p.png,4/10," , , ,4, ,5,1,3, , ,4,8,2,2,4,1, , ,5,7, , ,3,6, , ,6,1, , ,5,3, ,5,2,1, , ,7,2, ,4,2,2, , ,3,5, ,3,1,3, ,3,3,1, ,2,3,10, ,3,3,11,2,3,3,12, ,7,3,13,1,5,3,14, ,6,3,15, ,7,3,16, ,3,5,17, ,2,3,18, , ,3,19, , ,2,20"," , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,2, ,1, , , , ,4, ,3, , , , , , ,2, , , , , , , , , , , ,3,5,2,2,2,3,1,6,7,2,8,1, , , ,1, , ,5,5,4,2, ,3,3,3,3,3,3,3,3,3,4,7,5,5,6,3,5,2,4,5,4,2,4,4,7,5,2,5,3,3,3,1,2,3,4,5,6,7,8,9,10,11,12,13,12,11,11,11,11,11,12"
40,20,Snake,8476,http://static.nonograms.org/files/nonograms/large/zmeya15_12_1_1p.png,5/10," , ,1,2,1,2, , ,5, , , , ,5,2, ,2,10, ,2,14,3,4,4, , ,3, , ,3, , ,3, , ,4, , ,11, , ,15, , ,16, , ,10, , ,5, ,4,2, ,4,2, ,5,2, ,8,3, ,5,5,1,4,1, ,4,5, ,5,5, ,4,5, ,4,4, ,4,4, ,4,4, ,4,5, ,4,6, ,1,4, ,5,2, ,4,4, ,3,3, ,3,3, ,4,4, , ,10, , ,8, , ,5"," , , , , , , ,1, , , ,1, , , , , , , , , , , , , ,1,2,1,3, , ,2, ,2, , , , , , , , , , , ,2,4,2,4,1,2,3,2,3, , , , , , , , , , , ,3,3,3,3,4,3,1,3,1,3, , , , , , , , , ,1,2,2,1,1,4,4,1,2,2,3,3, , , , , ,1,2,1,4,3,2,3,2,2,2,3,2,3,4,3,3, , , , ,6,8,8,4,4,2,1,3,3,3,1,2,3,9,2,4,10, , ,4,2,4,6,7,5,7,8,4,3,3,4,7,7,5,7,5,3,8,6"
35,35,Kettle,8477,http://static.nonograms.org/files/nonograms/large/chaynik19_12_1_1p.png,5/10," , , , , , ,8,13, , , , , ,11,8,2, , , , , ,14,7,1, , , , , ,5,5,6, , , , , ,4,4,6, , , , , ,3,3,6, , , , , ,3,4,7, , , ,3,4,3,7,1, , ,3,1,1,3,8,1, , , ,1,2,1,9,2, , , ,1,6,1,9,2, ,1,2,2,1,3,2,3, ,2,1,1,2,2,1,4, , , ,1,12,1,1,7, , , , ,3,4,1,9, , , ,2,2,2,1,9, , , ,1,2,2,1,9, , , , ,1,5,3,9, , , ,1,5,2,1,9, ,1,2,1,2,1,1,9,1,1,2,1,2,1,1,9,1,1,2,1,2,1,1,10, , ,1,2,1,2,1,11, , , , , ,1,7,15, , , ,1,3,3,1,13, , , , , ,1,1,13, , , , ,1,1,1,13, , , ,1,1,1,1,13, , , , ,1,6,1,13, , , , ,1,4,1,13, , , , , ,2,2,13, , , , , ,4,3,13, , , , , ,6,4,13, , , , , , ,15,13, , , , , , ,10,13"," , , , , , , , ,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,1,3, , ,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2,1,3,3,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,2,2,2,1,1,4, , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,1,1,1,1,1,1,1,2,5, , , , , , , , , , , , , , , , , , , , , , , , ,3,2,1,2,1,1,1,3,3,2,1, , , , , , , , , , , , , , , , , , , , ,6,4,3,3,4,1,2,1,1,7,1,1,2,1,5,6,9,3, , , , , , , , , ,2,1, , , , , ,9,4,1,2,1,1,1,2,2,2,2,2,2,3,1,1,3,2,2, ,1,18,13,12,11,11,11,3,4,2,1,1,2,3,3,17,3,2,3,2,2,3,2,2,2,2,2,2,2,2,3,2,3,3,16,1,12,12,13,14,21,21,29,22,22,23,24,26,28"
40,25,Doe,8478,http://static.nonograms.org/files/nonograms/large/lan_12_1_1p.png,4/10," , , ,3, , ,2,2, ,2,2,2,1,2,2,1,1,2,1,2,1,1,3,3, ,3,8,1, ,5,3,2,3,2,1,3, , , ,3, , , ,4, , , ,6, , ,3,4, , ,2,2, , ,1,3, , ,1,3,1,4,3,2,2,6,7,2, , ,2,19, , ,2,19, , ,2,18, , ,3,18, , ,3,17,4,10,5,1,4,6,5,1,5,4,5,1,6,3,4,2,6,3,3,2,7,2,2,2,7,2,2,3,8,1,2,3,8,2,2,3,9,1,1,4,9,1,1,4,10,2,1,4,10,1,2,4,11,1,1,5,11,2,2,5,11,1,1,6,11,1,1,6"," , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, , ,4,1, , , ,1,2, , , , , , , , , , , , , , ,1,2,1, ,1,2,1, , ,2,2,3, , , , , , , , , , , ,2,2,2,3,2,2,3,4,4,7,3,2,1,2, , ,7, , , , , , , ,5,2,5,2,6,10,13,9,9,11,12,3,7,6,7,2,7,4, ,15,10,8,7,2,1,26,23,19,17,15,14,12,10,8,6,4,14,4,4,3,7,3,3,20,2,4,8,11,14,17"
25,25,Treble clef,8479,http://static.nonograms.org/files/nonograms/large/skripichniy_klyuch2_12_1_1p.png,5/10," , , ,1,2,7, , , ,1,4,7, , ,2,1,2,6, ,2,2,2,6,1, ,2,2,2,5,1, ,3,2,1,5,2, , ,4,4,5,2, , ,5,3,5,3, , ,7,2,5,2, , ,9,3,5,3, , ,8,4,4,3,6,3,1,3,3,1, ,2,3,1,3,2, ,2,2,4,3,3, ,6,2,3,2,4, ,2,1,1,1,5, , ,6,2,1,1, ,3,2,1,2,8, ,1,3,2,3,3, , ,4,4,5,1, , ,4,3,1,9, , ,2,4,1,11, , ,5,2,1,8, , ,8,2,1,5, , , ,7,3,4","11,10,7,6,6,5, , , , , , , , ,7, , ,11,10,9,8,6,4,2, ,2,2,1,1,1,1, ,2, ,3,3,8, ,2,3,4, ,1,2,2,3,3,4,5,5,3,2,2,1,1,1,4,5,1,2,2,2, ,2,2,4,6,1,1,1,2,2,2,3,3,2,2,2,2,1,2,1,1,7,1,2,1, ,1,2,4,1,1,1,1,1,1,2,2,3,2,2,2,3,3,4,4,4,2,2,3,1,24,2,2,3,3,4,4,4,4,5,5,4,4"
35,37,Clerk,8480,http://static.nonograms.org/files/nonograms/large/chinovnik_12_1_1p.png,5/10," , , , , , ,12,14, ,4,3,2,2,1,1,1, , ,3,2,3,2,9,1,2,8,2,2,1,1,2,1,2,1,2,2,2,1,1,1, ,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1, , ,1,2,4,2,9,1, ,1,1,2,1,1,2,1, ,1,1,2,1,1,2,1, ,1,1,2,1,1,2,1, ,1,9,2,1,1,2,1,2,2,10,2,1,1,2,1, , , ,3,7,4,9,1, ,1,3,3,3,1,1,1, , , , ,1,2,10,13, , , , ,2,7,7,2, , , , , ,2,4,1, , , , ,1,4,2,1, , , , ,1,4,1,2, , , , , ,3,1,2, , , , , ,2,6,3, , , , , , ,2,11, , , , , , ,2,14, , , , , ,3,14,2, , , , , ,3,8,6, , , , ,1,5,13,5, , , , , ,1,1,16, , , ,3,1,1,18,2, , , , ,5,5,17,3, , , , ,2,4,19,4, , , , , , ,2,23, , , , , , ,3,20, , , , , , ,10,19, , , , , ,13,7,5"," , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2,5,6, , , , , , , , , , , , , , , , ,1, ,1, ,1, ,1, , , , , , ,1, ,4,1, ,1,2,1, , , , , , , , , , , , , , ,1,1,1, ,1, ,1,1,2, , , , , , ,2,4,1,1,1,2,2,1,2, , , , , , , , , , , , , ,6,6,1, ,1, ,1,2,7, , , ,6,3,2,2,2,2,1,1,1,1,2,3, , ,1, , , , , , , , , ,1,3,3,1, ,1, ,1,7,1, , , ,2,2,1,1,3,1,2,1,2,1,1,3,2,1,2,6,2,2,2,2,3,4,15,16,2,4,1,1,16,1,16,1,1,3,1,16,20,2,2,1,2,1,1,2,5,1,2,2,2,3,3,2,2,2,2,3,4,4,4,3,2,2,3,8,6,6,6,6,6,2,4,1,5,9,7,3,2,2,2,2,2,2,2,1,1,1,5,7,7,8,9,9,10,10,10,12,12,12,9,9,8,7,6,4,5,6,7,2,6,1"
19,15,Apple,8481,http://static.nonograms.org/files/nonograms/large/apple4_12_1_1p.png,3/10," , ,1, , ,2, , ,3, , ,3,1,2,1, ,5,5, , ,14, , ,13, , ,13, , ,13, , ,13, , ,13, , ,14, , ,14, , ,14, , ,13, , ,11, , ,10, ,2,2"," , , , , , , ,2,3,3,3, , ,3,1,5,10,12,13,15,14,13,12,12,13,14,15,13,4,2"
20,20,Bell,8482,http://static.nonograms.org/files/nonograms/large/kolokolchik8_12_1_1p.png,3/10," , , ,2, , , ,6, , ,2,2, ,2,2,2, ,2,2,2, ,1,2,1, ,1,1,1, ,1,1,1, , ,1,1, , ,1,1, , ,1,1, , , ,14,1,1,1,1, , , ,16, , ,2,2, , ,2,2, , , ,20, , ,3,1, , , ,4, , , ,2"," , , , , , , ,2,1,2,2,1, , , , , , , , , , , , ,5,2,2,2,2,1,1,1,2, ,2,5, , , , , , , , ,1,1,3,1,1,1,1,1,1,2,1,1, , , , , , ,2,5,1,1,3,1,1,1,1,1,1,3,1,1,5,2, , ,2,3,1,1,1,1,1,2,3,4,2,1,2,1,1,1,1,1,3,2"
45,40,Beauty,8484,http://static.nonograms.org/files/nonograms/large/krasotka3_12_1_1p.png,6/10," , , ,2,3,1,6,14,5, , , ,2,4,2,5,14,3, , , ,1,5,2,5,13,2, , , ,1,4,2,6,12,1, , , , ,5,2,5,12,1, , , , , ,6,2,3,11, , , , , ,6,2,3,10, , , , ,5,2,6,3,9, , , , ,6,3,10,4,8, , , ,6,2,1,4,4,7, , , , ,6,2,3,4,6, , , , , ,5,2,4,6, , , , , ,5,3,4,5, , , , ,5,2,6,5,4, , ,4,2,1,9,1,4,4,4,3,3,2,1,2,1,4,3, ,3,2,2,2,1,1,5,3, , , ,3,2,5,1,3,2, , , , ,3,2,1,3,2, , , , ,3,2,1,3,1, , , , ,3,2,1,2,1, , , , ,2,2,2,3,1, , , ,1,3,3,1,2,1, , , , , ,1,3,2,2, , , , , ,2,2,2,2, , , ,2,2,2,2,1,3, , , , ,3,1,2,2,3, , , , , ,3,2,3,3, , , , , ,4,1,2,3, ,1,4,2,2,5,1,2,1, , , ,2,4,2,10,2,1, , ,2,3,3,3,1,3,1, , , ,2,3,2,7,2,2, , , ,3,2,3,4,2,2, , , ,3,2,2,3,1,1, , ,3,1,2,1,2,2,1, , , ,3,1,2,3,2,1, , , ,3,2,3,2,2,1, , , ,3,1,4,3,2,2, , , , ,2,5,2,3,2, , , , ,2,6,3,2,2, , , , , ,2,14,3,2, , , , ,1,4,9,3,3, , , , , ,1,2,13,3, , , , , , ,1,13,4"," , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,7,7,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2,3,3,4, ,5,6,4,5,5, , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,1,2,2,2,2,2,2, ,3,3,4,4,1,9,9, ,1,1,2, , , ,2, , , , , , , , , , , , ,2,3,4,2,2,3,2,3,1,3,2,1,5,1,1,1,1,2,6,6,11,11,12,13,3, ,4,16,20, ,13, ,7,3,8, , , , ,2,1,1,2,2,3,2,2,3,1,2,1,1,3,2,2,2,2,1,1,1,7,7,14,8,14,5,8,5,4,24,6,11,8,16,10,13,8,1,1,1,1,2,3,1,1,5,2,1,2,2,2,3,4,2,2,2,2,3,5,5,6,6,5,5,9,16,22,12,6,3,3,6,4,3,2,7,5,5,2,1,1,2,4,4,5,7,5,3,2,4,4,4,4,4,4,4,5,7,2,4,6,6,1,3,7,11"
15,10,Medal,8485,http://static.nonograms.org/files/nonograms/large/medal3_12_1_1p.png,3/10," , , ,10, ,3,2,1,1,2,2,1, ,1,2,3, ,2,2,2, , , ,10, , ,1,1, , , ,1, , , ,1, , , ,3, , , ,5, , , ,7, , , ,7, , , ,5, , , ,3"," , , ,1, , , ,1, , , ,2,3,2,1,2,3,2, , , ,2,1,2,3,3,1,1,1, ,6,2,4,6,8,6,4,2,3,6"
25,35,Frog,8486,http://static.nonograms.org/files/nonograms/large/lyagushonok4_12_1_1p.png,7/10," , , ,1,3,1,4,3, , , ,1,3,3,4,1, ,1,5,1,4,2,2,2, ,1,5,1,5,3,2,2, , , , ,3,7,2,7, , , , ,1,1,12,8, , , , ,3,9,11,1, , , , , ,11,6,1, , , , , , ,12,1, , , , ,4,3,3,3, , , , ,3,4,1,4, , , ,3,2,5,4,3, , ,3,5,5,2,6,1, , , ,3,6,4,2,9, , , ,10,3,9,2,2, , ,8,3,2,6,1,1, , , ,7,2,2,3,1, , , , , ,9,3,2, , , , ,3,9,1,1, , , ,7,5,4,2,2, ,10,3,3,2,3,2,1, , ,5,3,9,2,2,2,2,2,2,6,3,1,3,3,2,2,2,3,2,2,2,2, , ,3,2,2,2,2,3"," , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,2, ,1,2,2, ,2,1,2, , , , , , ,3, ,5,3,1,2,2, , , , , , , , , , , ,6,7,4,1,3,2,3,8,4,1,3,3, , , ,1,3,1,5,1,4,1,3,5,3,3, , , ,4, , ,4,4,4,3,1,2,2,2,2,1,1,2,3,1,1,5,2,2,1,2,6,1,4,5,4,7,2,5,3, , ,5,4,9,9,4,2,1,1,5,3,3,1,3,3,2,3,1,2,3,1,2,3,4,5,3,7,4,3,6,1,2,2,2,4,5,4,1,2,2,2,2,3,2,2,2,1,3,2,4,3,1,4,3,2,2,2,1,2,1,1,4,6,2,3,3,2,2,2,5,9,6,3,2,2,4,4,2,1,2,2,3,1,1,2,1,2,5,1,3,3,3"
10,10,Face,8487,http://static.nonograms.org/files/nonograms/large/lico7_12_1_1p.png,3/10," , ,2,7, , ,1,5, , , ,2, , , ,10,1,2,1,3, ,2,3,1, , ,2,2, , , ,2, ,1,3,3, , ,2,4"," ,1, , ,1, ,2, , , ,2,1, ,1,1,2,1,2, , ,2,1, ,2,1,4,1,3,5, ,2,1,3,1,1,1,1,2,4,10"
15,16,Shoe,8494,http://static.nonograms.org/files/nonograms/large/tuflya_12_1_1p.png,3/10," ,2, ,4,2,2, ,6,3,2, ,7,5,2,5,1,5,1,9,1,9,1,9,1,8,1,6,1,3,1"," , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , ,1, , ,3,5,5,6,6,6,6,6,6,5,6,6,6,1,15,6"
20,20,Anubis,8495,http://static.nonograms.org/files/nonograms/large/anubis2_12_1_1p.png,4/10," , , , ,1,1, , , , ,1,1, , , , ,2,2, , , , ,2,2, , , , ,2,3, , , , ,6,1, , , , ,8,1, , , ,6,3,1, , , ,10,1,1, , , ,8,1,1, , ,1,3,1,1, ,1,3,1,1,1, ,1,3,1,1,1, ,1,3,1,1,1, ,2,3,1,1,1,4,1,1,2,1,2, ,2,2,3,4,3,3,1,1,1,5,1, ,1,3,3,4,1,1,2,3,2,1,1"," , , , , , , , ,7, , , , , , , , , , , , , ,2,3, , , ,2,7, , , ,5,1,2, , , , , , ,2,1,3,3,4, ,2,1, , , ,2,2,2,2,2,2, , ,4,3,2,2,6,2,6,8,2,18,7,8,5,7,3,8,1,1,4,5"
42,29,Chick,8498,http://static.nonograms.org/files/nonograms/large/ptenec3_12_1_1p.png,5/10," , , , ,2, , , , ,2, , , , ,2, , , , ,5, , , , ,7, , , , ,9, , , , ,11, , , , ,11, , , , ,13, , ,2,5,2, , ,2,3,2, , ,1,1,1,2,2,1,2,2,2,2,1,2,2, , ,3,1,3, , ,4,3,4, , ,5,5,6, , , ,9,7, ,1,9,5,4, ,2,8,3,5, ,3,7,1,6, ,2,8,1,7, ,2,8,1,7, ,2,9,2,7, , ,2,16,7, , ,2,16,7, , ,2,16,7, , ,2,17,6, , ,3,17,4, , , ,2,18, , , ,1,22, , , , ,20, , , , ,20, , , , ,18, , , , ,19, , , ,16,2, , ,14,1,2, ,9,2,1,2,3,3,2,1,2, ,1,1,2,3, , ,3,3,3, , ,1,1,2"," , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,2, , , ,7, , , , , , ,3,11,11, , , , , , , , , , , , , ,4,1,7, , , ,2,5, , ,3, ,5,11,3,1, , , , , , , , , , , , ,4,2,5,3,10, ,8,3,2,4,4,4,8,11,5,2,2,7, , , , ,3, , , , , ,3,2,22,3,15,3,15,3,15,3,22,4,7,9,6,1,1,1,2, , ,9,11,3,7,13,19,23,26,22,21,1,19,1,14,14,14,1,19,1,10,9,9,2,2,2,2,3,3,2"
20,20,Owl,8321,http://static.nonograms.org/files/nonograms/large/filin4_12_1_1p.png,7/10," , ,1,1,4,4,1,1,1,1,3,1,1,1,1,2,1,3,1,1,1,2,2,1, ,2,2,1,1,1, ,1,2,4,1,1, ,3,1,3,1,1, ,2,1,1,4,2, , ,2,1,5,2, ,1,7,1,1,1, , , ,9,1,3, , ,3,5,1,2,3,3,2,1,1,2, , ,6,1,1,3, , ,7,2,1,1, ,2,5,2,2,1, , ,2,1,1,2, ,5,1,1,1,3, , , ,2,9,4, , , ,2,5,2"," , , , , , , , ,1, , , , , , , , , , , , , ,2, , ,2,1, ,1, ,1,1,1,2, , ,1, ,1, , , ,1,5,3,1,1, ,2,2,1,2,2,1, ,1,1, ,2, ,1,1,2,2,1,1,2,3,1,2,1,1,3,2,1,2,1,5,1,2,1,1,2,2,2,1,1,4,3,5,5,4,1,2,2,2,2,3,1,1,4,4,4,1,2,4,2,1,1,2,1,3,1,1,3,5,1,1,1,1,1,2,1,1,3,2,1,2,2,2,4,2,2,1,3,1,4,2,2,2"
45,41,TV,8324,http://static.nonograms.org/files/nonograms/large/televizor4_12_1_1p.png,3/10," ,3,3, ,4,4, ,4,4, ,4,4, ,5,4, ,4,4, ,4,3, ,4,4, ,3,4, ,3,4, , ,9, , ,41, , ,41, , ,41, ,8,14, ,6,12, ,5,11, ,5,10,5,4,4,4,3,3,4,2,2,4,3,3,4,4,4, ,4,10, ,4,10, ,4,10, ,4,10,4,4,4,4,3,3,4,2,2,4,3,3,4,4,4, ,5,11, ,5,11, ,5,12, ,8,15, , ,41, , ,41, , ,41, , ,41, ,3,3, ,3,3, ,3,3, ,3,3, ,3,3"," , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,9, , , , , , , , , , ,2,3,5,4,4,4,4,4, , , , , , , , , ,4,4,3,4,4,4, , ,9,8,7,7,6,8, , , , ,29,29,8,5,4,4,3,3,3,3,3,3,3,3,8,7,5,4,4,5,6,7,8,3,3,4,4,5,6,3,2,8,6,4,4,9,10, , ,29,29,3,4,13,7,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,6,8,29,29,10,10,11,13,4,2,29,29"
